Date,Close/Last,Volume,Open,High,Low
05/02/2019,$85.27,6813740,$86.21,$86.28,$84.985
05/01/2019,$85.90,6524576,$87.73,$87.95,$85.87
04/30/2019,$87.83,7569165,$88.29,$88.40,$87.26
04/29/2019,$88.26,5008209,$88.18,$88.505,$88.13
04/26/2019,$88.31,6060305,$87.95,$88.94,$87.33
04/25/2019,$87.56,6866442,$88.40,$88.54,$87.49
04/24/2019,$88.39,8060326,$87.67,$88.8241,$87.43
04/23/2019,$87.43,7513422,$87.57,$87.67,$87.0092
04/22/2019,$87.36,5292061,$88.35,$88.64,$87.30
04/18/2019,$89.20,6921334,$88.76,$90.00,$88.70
04/17/2019,$88.73,5586181,$87.95,$88.97,$87.45
04/16/2019,$87.80,4652552,$87.00,$87.95,$87.00
04/15/2019,$86.83,5034861,$86.89,$87.2428,$86.4388
04/12/2019,$86.24,6035496,$85.30,$86.49,$85.29
04/11/2019,$85.00,3347278,$84.90,$85.05,$84.2837
04/10/2019,$84.88,3695441,$84.64,$85.01,$84.56
04/09/2019,$84.28,3802699,$84.22,$84.60,$83.97
04/08/2019,$84.73,4703971,$85.01,$85.29,$84.57
04/05/2019,$85.40,7280614,$86.00,$86.16,$85.05
04/04/2019,$85.28,3624219,$84.49,$85.38,$84.36
04/03/2019,$84.47,4041333,$84.90,$84.99,$84.25
04/02/2019,$84.37,4431854,$85.00,$85.26,$84.16
04/01/2019,$85.23,6162022,$85.04,$85.32,$84.70
03/29/2019,$84.21,6273052,$84.60,$84.85,$83.86
03/28/2019,$84.04,6021960,$83.93,$84.72,$83.70
03/27/2019,$83.09,6427990,$83.69,$83.80,$82.04
03/26/2019,$83.38,9437508,$83.63,$84.09,$82.91
03/25/2019,$82.33,15494670,$81.48,$83.22,$80.89
03/22/2019,$82.19,21640290,$85.20,$85.90,$82.15
03/21/2019,$88.01,9766815,$87.24,$88.12,$86.83
03/20/2019,$86.69,5959681,$87.50,$87.58,$86.09
03/19/2019,$87.69,6611232,$88.22,$88.59,$87.29
03/18/2019,$87.82,7708717,$87.30,$87.84,$87.00
03/15/2019,$86.80,11030300,$87.22,$87.6053,$85.955
03/14/2019,$86.87,5905519,$86.15,$86.88,$85.70
03/13/2019,$85.93,5037665,$85.70,$86.655,$85.60
03/12/2019,$85.43,4431015,$85.78,$86.08,$85.02
03/11/2019,$85.82,3915318,$85.39,$85.94,$85.05
03/08/2019,$84.80,4669075,$84.58,$84.88,$84.02
03/07/2019,$85.26,4244522,$84.97,$85.41,$84.66
03/06/2019,$85.13,3197751,$85.60,$85.99,$85.04
03/05/2019,$85.44,4801785,$85.88,$86.25,$85.44
03/04/2019,$85.64,7314775,$87.32,$87.99,$85.11
03/01/2019,$87.16,6313067,$86.93,$87.99,$86.24
02/28/2019,$85.73,4988103,$86.08,$86.40,$85.68
02/27/2019,$86.17,4588157,$85.53,$86.22,$85.06
02/26/2019,$85.80,6678195,$85.31,$86.08,$85.20
02/25/2019,$85.17,6227962,$85.39,$85.73,$84.96
02/22/2019,$84.76,4449464,$84.20,$85.02,$84.0301
02/21/2019,$83.95,8548669,$83.57,$84.152,$83.35
02/20/2019,$84.84,4113105,$84.63,$84.95,$84.35
02/19/2019,$84.57,5105853,$84.58,$85.05,$84.46
02/15/2019,$85.38,6099597,$85.49,$85.78,$85.10
02/14/2019,$84.68,4818426,$84.61,$85.14,$83.70
02/13/2019,$85.40,5029337,$84.76,$85.59,$84.76
02/12/2019,$84.71,6064505,$83.97,$84.84,$83.62
02/11/2019,$83.68,6157682,$82.95,$83.83,$82.8704
02/08/2019,$82.36,3786498,$82.25,$82.72,$81.94
02/07/2019,$82.39,4811641,$82.15,$82.845,$81.71
02/06/2019,$82.71,3682799,$82.51,$82.71,$81.64
02/05/2019,$82.86,6466540,$81.98,$83.19,$81.93
02/04/2019,$81.99,4222399,$81.22,$82.00,$80.83
02/01/2019,$81.51,5310068,$81.83,$81.90,$81.13
01/31/2019,$81.88,8598038,$81.18,$81.95,$80.71
01/30/2019,$81.28,5197888,$80.40,$81.29,$80.0601
01/29/2019,$80.22,4186228,$80.36,$80.83,$79.84
01/28/2019,$80.32,5416936,$79.80,$80.505,$79.74
01/25/2019,$80.61,4457056,$81.25,$81.3319,$80.43
01/24/2019,$80.44,4615259,$80.60,$80.87,$79.55
01/23/2019,$80.50,5721545,$81.19,$81.40,$80.22
01/22/2019,$80.75,8218282,$80.33,$81.3129,$80.20
01/18/2019,$80.45,10386740,$79.95,$80.97,$79.74
01/17/2019,$79.13,7719393,$77.54,$79.40,$77.31
01/16/2019,$77.68,5479452,$78.00,$78.85,$77.5863
01/15/2019,$77.88,6208058,$76.19,$77.98,$76.13
01/14/2019,$76.09,5566109,$75.46,$76.81,$75.46
01/11/2019,$76.04,10604750,$76.34,$76.89,$75.80
01/10/2019,$76.42,10975960,$75.64,$77.34,$75.46
01/09/2019,$76.59,8568712,$76.97,$77.15,$76.14
01/08/2019,$76.73,7836466,$76.83,$77.40,$76.20
01/07/2019,$75.72,8064941,$74.74,$76.365,$74.30
01/04/2019,$74.65,7751818,$73.45,$75.12,$73.12
01/03/2019,$72.75,8006512,$73.25,$73.32,$71.21
01/02/2019,$74.06,6758262,$72.79,$74.64,$72.19
12/31/2018,$74.14,5519125,$73.98,$74.46,$73.515
12/28/2018,$73.34,6196559,$73.97,$74.46,$72.57
12/27/2018,$73.67,8874791,$72.18,$73.73,$70.99
12/26/2018,$73.01,9887110,$68.70,$73.01,$68.65
12/24/2018,$68.10,8551422,$71.40,$71.93,$68.08
12/21/2018,$72.37,28472470,$73.29,$74.29,$71.25
12/20/2018,$67.53,14097880,$68.73,$69.57,$66.53
12/19/2018,$68.97,8425563,$71.45,$72.00,$68.32
12/18/2018,$71.15,7512000,$70.90,$72.41,$70.43
12/17/2018,$69.90,10598680,$71.37,$71.77,$69.455
12/14/2018,$72.53,7212508,$71.97,$73.65,$71.41
12/13/2018,$72.93,7454573,$74.50,$74.59,$72.59
12/12/2018,$74.32,6950358,$74.52,$75.28,$73.51
12/11/2018,$73.57,6949676,$73.87,$74.57,$72.56
12/10/2018,$72.51,7234935,$73.10,$73.71,$70.61
12/07/2018,$73.34,5708606,$75.04,$75.97,$72.87
12/06/2018,$75.54,9427778,$74.37,$75.565,$73.59
12/04/2018,$75.79,8603738,$77.42,$78.40,$75.41
12/03/2018,$77.94,10208010,$77.10,$79.00,$76.93
11/30/2018,$75.12,7947326,$74.18,$75.48,$73.90
11/29/2018,$74.34,5366650,$74.64,$74.95,$73.32
11/28/2018,$74.66,6166123,$72.30,$74.76,$72.30
11/27/2018,$72.09,5008025,$72.28,$72.55,$71.30
11/26/2018,$72.71,5876676,$72.34,$73.00,$72.27
11/23/2018,$71.49,2582343,$72.05,$72.52,$71.405
11/21/2018,$72.37,7326130,$71.99,$72.90,$71.81
11/20/2018,$71.12,9053844,$70.49,$72.07,$69.52
11/19/2018,$72.52,6691538,$74.69,$74.75,$71.86
11/16/2018,$74.74,8013135,$73.76,$75.52,$73.06
11/15/2018,$74.33,7846461,$74.44,$74.67,$72.89
11/14/2018,$75.20,7866200,$76.32,$77.49,$74.89
11/13/2018,$75.20,4535437,$75.53,$76.265,$74.84
11/12/2018,$75.10,5196315,$76.35,$76.77,$74.99
11/09/2018,$76.36,4737578,$77.71,$77.77,$75.525
11/08/2018,$77.78,5387589,$77.69,$78.16,$77.24
11/07/2018,$77.97,5345504,$76.94,$78.23,$76.57
11/06/2018,$76.57,6422080,$77.34,$77.58,$76.355
11/05/2018,$77.53,7039159,$76.49,$77.77,$76.05
11/02/2018,$76.58,6986024,$77.53,$78.59,$75.71
11/01/2018,$76.79,5845058,$75.23,$76.84,$74.84
10/31/2018,$75.04,8718344,$75.50,$76.34,$74.92
10/30/2018,$74.51,9391626,$73.07,$74.64,$72.81
10/29/2018,$72.19,9856907,$73.26,$74.01,$71.39
10/26/2018,$72.07,8366028,$72.00,$72.71,$70.69
10/25/2018,$73.10,7609147,$72.69,$73.495,$72.23
10/24/2018,$72.12,8274164,$73.47,$74.6055,$71.95
10/23/2018,$73.35,11417330,$74.19,$74.38,$72.07
10/22/2018,$74.90,7003610,$74.65,$75.21,$74.30
10/19/2018,$74.21,7030106,$75.83,$76.05,$74.14
10/18/2018,$75.60,7230475,$77.40,$77.41,$75.0031
10/17/2018,$76.48,6338565,$77.52,$77.80,$75.94
10/16/2018,$77.48,7458229,$75.60,$77.65,$75.32
10/15/2018,$74.99,5479091,$75.77,$76.16,$74.97
10/12/2018,$75.91,9853972,$75.97,$76.86,$74.91
10/11/2018,$74.51,11527200,$74.77,$77.07,$73.90
10/10/2018,$74.94,12889700,$79.66,$80.04,$74.77
10/09/2018,$80.42,7643285,$80.37,$81.49,$80.16
10/08/2018,$80.23,7763559,$80.04,$80.54,$79.08
10/05/2018,$80.12,7015432,$80.09,$80.99,$79.43
10/04/2018,$80.18,9159094,$82.34,$82.48,$80.02
10/03/2018,$82.50,9926200,$81.93,$82.96,$81.75
10/02/2018,$82.77,7901256,$84.34,$84.55,$82.50
10/01/2018,$84.46,7826230,$85.10,$85.85,$84.37
09/28/2018,$84.72,7310263,$84.29,$85.27,$84.25
09/27/2018,$84.54,6079493,$83.77,$84.915,$83.73
09/26/2018,$83.70,16311620,$82.61,$84.73,$81.95
09/25/2018,$84.79,9854413,$84.86,$85.10,$84.07
09/24/2018,$84.27,8751994,$85.16,$85.26,$84.25
09/21/2018,$85.55,13761830,$86.00,$86.04,$85.01
09/20/2018,$85.37,6478787,$85.09,$85.87,$84.93
09/19/2018,$84.43,8039962,$85.69,$85.85,$84.115
09/18/2018,$85.26,7236949,$83.24,$85.35,$83.24
09/17/2018,$83.26,4786474,$83.49,$83.93,$82.94
09/14/2018,$83.49,4777086,$83.58,$83.84,$83.06
09/13/2018,$83.47,5311784,$83.21,$83.90,$83.12
09/12/2018,$83.00,5359241,$82.70,$83.04,$82.04
09/11/2018,$82.63,7165497,$83.20,$83.58,$82.55
09/10/2018,$82.10,6964474,$81.39,$82.44,$81.22
09/07/2018,$80.30,6629015,$80.01,$81.16,$80.01
09/06/2018,$80.40,8576127,$80.17,$80.84,$79.77
09/05/2018,$79.92,12266710,$79.648,$80.32,$79.301
09/04/2018,$79.60,18544300,$79.39,$80.97,$79.00
08/31/2018,$82.20,5177087,$81.25,$82.25,$81.25
08/30/2018,$81.40,7122126,$82.58,$82.76,$81.01
08/29/2018,$82.79,5712323,$82.42,$83.10,$82.22
08/28/2018,$82.58,3788197,$83.23,$83.63,$82.48
08/27/2018,$82.65,4012423,$83.04,$83.45,$82.23
08/24/2018,$82.45,3452938,$82.42,$82.8793,$82.10
08/23/2018,$82.91,4155348,$82.43,$83.57,$82.34
08/22/2018,$82.64,4265040,$83.10,$83.68,$82.28
08/21/2018,$82.95,6235596,$82.31,$83.075,$82.02
08/20/2018,$82.18,9335988,$81.52,$82.42,$80.95
08/17/2018,$79.75,9001370,$80.04,$80.4353,$79.68
08/16/2018,$80.05,5456115,$79.90,$80.61,$79.80
08/15/2018,$79.57,5049466,$79.57,$79.86,$79.12
08/14/2018,$80.14,6079711,$80.33,$80.845,$79.68
08/13/2018,$80.15,4033883,$80.82,$81.145,$80.01
08/10/2018,$80.73,5035611,$80.82,$81.285,$80.29
08/09/2018,$81.26,4549463,$80.49,$81.88,$80.41
08/08/2018,$80.50,5327076,$80.21,$81.08,$80.04
08/07/2018,$80.53,5408157,$79.73,$80.63,$79.27
08/06/2018,$79.51,4181480,$78.74,$79.58,$78.43
08/03/2018,$78.74,3762050,$78.73,$78.98,$78.44
08/02/2018,$78.65,5268030,$77.77,$79.07,$77.40
08/01/2018,$77.54,6878296,$76.50,$78.06,$76.50
07/31/2018,$76.91,8030610,$76.44,$77.59,$76.16
07/30/2018,$75.96,7097889,$76.88,$76.96,$75.43
07/27/2018,$76.89,6125358,$78.17,$78.41,$76.79
07/26/2018,$78.15,6706182,$77.00,$78.44,$76.82
07/25/2018,$77.16,5541920,$75.24,$77.18,$75.06
07/24/2018,$75.53,6036522,$76.85,$77.09,$75.435
07/23/2018,$76.59,3946544,$76.71,$76.95,$76.13
07/20/2018,$76.96,5246412,$76.31,$77.08,$76.16
07/19/2018,$76.95,4790691,$75.93,$77.155,$75.80
07/18/2018,$76.59,6065485,$77.43,$77.62,$76.32
07/17/2018,$77.47,4354012,$77.51,$78.02,$77.40
07/16/2018,$77.75,4745723,$77.36,$78.095,$77.30
07/13/2018,$77.38,2963129,$77.20,$77.61,$77.14
07/12/2018,$77.37,4879171,$77.94,$78.18,$77.23
07/11/2018,$77.36,3577802,$77.13,$77.64,$76.83
07/10/2018,$77.57,6280356,$77.44,$78.09,$77.16
07/09/2018,$77.28,4869853,$76.84,$77.38,$76.345
07/06/2018,$76.48,5916217,$76.48,$77.08,$76.07
07/05/2018,$76.55,6478082,$76.62,$77.42,$76.14
07/03/2018,$76.28,5794853,$77.41,$77.89,$76.10
07/02/2018,$78.35,11866530,$78.58,$79.48,$77.02
06/29/2018,$79.68,31312180,$78.76,$81.00,$78.36
06/28/2018,$71.70,8826455,$71.45,$72.12,$71.35
06/27/2018,$71.35,7617238,$72.73,$72.95,$71.15
06/26/2018,$72.56,7071092,$72.50,$73.29,$72.35
06/25/2018,$72.35,9062958,$73.32,$73.36,$72.03
06/22/2018,$73.43,9532751,$73.57,$74.41,$73.21
06/21/2018,$73.94,5537365,$73.70,$74.79,$73.55
06/20/2018,$74.72,4424711,$74.20,$74.91,$73.97
06/19/2018,$74.26,7550825,$74.50,$74.92,$73.65
06/18/2018,$75.61,4514603,$75.28,$75.7628,$74.91
06/15/2018,$75.84,10948670,$74.71,$75.85,$74.50
06/14/2018,$74.70,4533139,$74.60,$75.15,$74.35
06/13/2018,$74.11,4528881,$74.27,$74.90,$73.99
06/12/2018,$74.29,4334507,$74.42,$74.61,$74.065
06/11/2018,$74.59,4703486,$75.06,$75.21,$74.54
06/08/2018,$74.90,5440023,$74.78,$75.07,$74.30
06/07/2018,$74.76,6629831,$74.95,$75.9101,$74.65
06/06/2018,$74.75,5318054,$74.38,$74.94,$74.19
06/05/2018,$74.05,4927872,$73.61,$74.22,$73.14
06/04/2018,$73.83,4578937,$73.00,$73.87,$72.79
06/01/2018,$72.76,4085559,$72.12,$72.95,$72.12
05/31/2018,$71.80,7856159,$72.00,$72.22,$71.235
05/30/2018,$72.23,5799696,$71.46,$72.29,$70.94
05/29/2018,$70.92,5857814,$71.52,$71.61,$70.43
05/25/2018,$72.25,5889671,$73.10,$73.49,$71.63
05/24/2018,$72.18,5606709,$71.43,$72.28,$71.32
05/23/2018,$71.34,6786792,$70.95,$71.915,$70.83
05/22/2018,$71.31,5674911,$71.46,$72.19,$71.255
05/21/2018,$71.38,5455534,$71.48,$71.70,$70.71
05/18/2018,$71.32,5683029,$70.76,$71.59,$70.47
05/17/2018,$70.94,6055376,$71.40,$71.60,$70.82
05/16/2018,$71.34,9243255,$69.67,$71.51,$69.62
05/15/2018,$69.50,5025069,$68.31,$69.52,$68.23
05/14/2018,$68.84,3446381,$68.60,$68.885,$68.11
05/11/2018,$68.43,4145059,$68.03,$68.53,$67.91
05/10/2018,$67.92,4964839,$68.14,$68.27,$67.325
05/09/2018,$67.95,7947006,$68.42,$68.47,$67.005
05/08/2018,$68.46,6447606,$69.20,$69.23,$68.20
05/07/2018,$69.34,5043540,$68.06,$69.415,$68.06
05/04/2018,$68.10,5131935,$66.84,$68.325,$66.80
05/03/2018,$66.90,6150997,$67.80,$67.85,$66.64
05/02/2018,$68.26,5464142,$68.04,$68.56,$67.48
05/01/2018,$68.10,4957762,$67.98,$68.21,$67.03
04/30/2018,$68.39,6470382,$69.58,$69.81,$68.39
04/27/2018,$69.56,7805774,$68.47,$70.00,$68.45
04/26/2018,$68.05,5334694,$66.78,$68.2892,$66.64
04/25/2018,$66.67,4899538,$66.84,$67.00,$66.25
04/24/2018,$66.97,8176123,$67.31,$67.51,$66.72
04/23/2018,$66.88,6242256,$66.00,$67.03,$65.95
04/20/2018,$66.09,10401850,$65.75,$66.11,$65.45
04/19/2018,$65.73,8262203,$66.03,$66.30,$64.99
04/18/2018,$66.20,7370043,$67.53,$67.74,$66.16
04/17/2018,$67.51,5603004,$67.37,$67.6701,$67.28
04/16/2018,$67.06,6484339,$67.81,$67.98,$67.06
04/13/2018,$67.25,4300162,$68.12,$68.33,$66.98
04/12/2018,$67.77,5130704,$67.07,$68.00,$67.07
04/11/2018,$66.83,5185380,$66.58,$67.1992,$66.52
04/10/2018,$67.00,10120040,$67.81,$67.88,$66.49
04/09/2018,$67.18,6504445,$68.39,$68.55,$67.15
04/06/2018,$67.55,9706331,$68.51,$69.31,$66.93
04/05/2018,$69.59,9040261,$68.50,$69.78,$68.39
04/04/2018,$68.42,9957787,$65.97,$68.50,$65.93
04/03/2018,$66.70,8754726,$64.47,$66.73,$64.36
04/02/2018,$64.12,12382290,$65.97,$66.05,$63.21
03/29/2018,$66.44,10435190,$65.70,$66.55,$65.61
03/28/2018,$65.44,7179197,$66.59,$67.15,$65.27
03/27/2018,$66.17,9444134,$65.89,$67.64,$65.43
03/26/2018,$65.90,10711680,$65.08,$66.06,$64.99
03/23/2018,$64.63,17314000,$66.70,$67.22,$64.46
03/22/2018,$64.42,12220370,$65.60,$66.15,$64.23
03/21/2018,$66.35,5787832,$66.73,$67.21,$66.31
03/20/2018,$66.80,6896194,$65.94,$66.87,$65.93
03/19/2018,$65.71,7230932,$65.70,$66.34,$65.19
03/16/2018,$65.91,12838440,$66.31,$66.69,$65.91
03/15/2018,$66.39,5246001,$66.49,$66.605,$66.13
03/14/2018,$66.20,6456979,$66.65,$66.90,$65.67
03/13/2018,$66.17,5167304,$67.30,$67.69,$66.13
03/12/2018,$66.82,7522682,$66.65,$67.61,$66.32
03/09/2018,$66.30,5838385,$65.51,$66.51,$65.36
03/08/2018,$65.11,5508038,$64.56,$65.25,$64.48
03/07/2018,$64.17,6452918,$64.51,$64.79,$63.89
03/06/2018,$65.24,6535484,$65.21,$65.36,$64.63
03/05/2018,$65.05,8482311,$65.48,$65.49,$64.34
03/02/2018,$65.89,8380732,$64.91,$66.09,$64.21
03/01/2018,$66.32,7318396,$67.24,$67.67,$65.67
02/28/2018,$67.03,6083817,$68.10,$68.30,$67.01
02/27/2018,$68.03,6834029,$70.00,$70.25,$68.03
02/26/2018,$69.65,6498808,$68.39,$69.81,$68.34
02/23/2018,$68.16,4428468,$67.39,$68.16,$66.85
02/22/2018,$67.13,6462718,$67.25,$67.48,$66.74
02/21/2018,$67.05,5099586,$67.66,$68.02,$67.03
02/20/2018,$67.49,4851301,$67.64,$67.97,$67.05
02/16/2018,$68.30,6830980,$67.90,$69.00,$67.74
02/15/2018,$68.29,7384613,$68.39,$68.76,$67.25
02/14/2018,$67.96,8656249,$65.72,$68.03,$65.55
02/13/2018,$65.87,9534118,$65.85,$66.23,$65.43
02/12/2018,$65.98,9781670,$65.94,$66.815,$65.68
02/09/2018,$65.49,13732930,$63.76,$66.05,$62.84
02/08/2018,$62.49,13760200,$65.53,$65.71,$62.46
02/07/2018,$65.63,8836046,$65.15,$66.841,$65.10
02/06/2018,$65.22,13351120,$62.48,$65.42,$62.09
02/05/2018,$64.39,12418090,$66.63,$67.21,$64.39
02/02/2018,$67.22,9326417,$67.22,$67.79,$67.00
02/01/2018,$67.65,5790224,$67.67,$67.97,$66.70
01/31/2018,$68.22,11035830,$67.50,$68.83,$67.47
01/30/2018,$67.33,6337993,$67.50,$68.31,$67.16
01/29/2018,$67.58,5009699,$67.82,$68.14,$67.42
01/26/2018,$68.04,6290489,$68.20,$68.64,$67.92
01/25/2018,$67.71,5689517,$68.13,$68.64,$67.45
01/24/2018,$68.00,7440781,$67.34,$68.18,$67.07
01/23/2018,$67.14,6408803,$66.53,$67.325,$66.445
01/22/2018,$66.39,8491300,$66.55,$66.83,$65.76
01/19/2018,$67.21,12864590,$65.31,$67.24,$65.12
01/18/2018,$64.11,5618331,$64.00,$64.21,$63.54
01/17/2018,$63.81,7385725,$63.67,$64.01,$63.08
01/16/2018,$63.42,8995820,$64.78,$65.36,$63.37
01/12/2018,$64.67,5090732,$64.50,$64.725,$64.315
01/11/2018,$64.29,5097696,$64.03,$64.31,$63.78
01/10/2018,$64.22,5010628,$63.88,$64.23,$63.435
01/09/2018,$64.09,6707396,$64.23,$64.72,$63.47
01/08/2018,$64.55,11893910,$64.15,$64.71,$63.98
01/05/2018,$63.98,11554270,$63.70,$64.30,$63.4701
01/04/2018,$63.44,5779236,$63.40,$63.55,$62.55
01/03/2018,$63.48,6089699,$63.48,$63.66,$62.76
01/02/2018,$63.49,6502121,$62.85,$63.49,$62.85
12/29/2017,$62.55,5210448,$63.21,$63.37,$62.55
12/28/2017,$62.95,3980309,$63.00,$63.32,$62.85
12/27/2017,$62.95,8954465,$63.56,$63.60,$62.77
12/26/2017,$63.65,4562670,$62.90,$63.89,$62.81
12/22/2017,$63.29,20412160,$61.20,$63.54,$60.13
12/21/2017,$64.77,14140260,$64.29,$64.98,$63.30
12/20/2017,$63.59,12467170,$64.39,$64.50,$63.58
12/19/2017,$64.24,8208068,$65.15,$65.185,$64.18
12/18/2017,$64.81,12651740,$64.93,$65.08,$64.39
12/15/2017,$64.79,15657940,$64.89,$65.07,$64.15
12/14/2017,$64.53,12973890,$64.43,$64.85,$64.05
12/13/2017,$64.30,15870140,$62.22,$64.46,$62.02
12/12/2017,$62.17,7323388,$61.81,$62.53,$61.65
12/11/2017,$61.91,9017614,$61.37,$62.22,$61.30
12/08/2017,$61.30,5994810,$60.50,$61.37,$60.29
12/07/2017,$60.60,6113267,$59.86,$61.06,$59.65
12/06/2017,$59.72,7845476,$60.41,$60.85,$59.70
12/05/2017,$60.42,8802654,$60.65,$60.80,$59.65
12/04/2017,$60.10,7513229,$60.27,$60.695,$59.97
12/01/2017,$59.88,10113570,$60.42,$60.43,$59.24
11/30/2017,$60.42,12551200,$60.26,$61.21,$60.20
11/29/2017,$60.36,12001110,$59.73,$60.63,$59.73
11/28/2017,$59.58,8660300,$58.76,$59.60,$58.54
11/27/2017,$59.63,7891586,$59.20,$59.70,$59.17
11/24/2017,$59.32,3400441,$59.00,$59.35,$58.91
11/22/2017,$59.07,8500489,$59.18,$59.34,$58.94
11/21/2017,$59.39,8747863,$59.03,$59.40,$58.93
11/20/2017,$59.25,8454699,$58.63,$59.50,$57.98
11/17/2017,$59.19,15475190,$58.54,$59.53,$58.37
11/16/2017,$57.23,8229222,$56.62,$57.2775,$56.41
11/15/2017,$56.63,6610014,$55.96,$56.87,$55.08
11/14/2017,$55.98,5037415,$55.71,$56.18,$55.53
11/13/2017,$55.91,10105750,$55.66,$56.085,$55.66
11/10/2017,$56.09,7535726,$55.88,$56.49,$55.62
11/09/2017,$56.13,10946100,$55.50,$56.35,$55.31
11/08/2017,$55.76,7078567,$55.00,$55.77,$54.89
11/07/2017,$55.15,7364860,$55.75,$56.015,$55.02
11/06/2017,$56.04,9241026,$55.29,$56.13,$55.14
11/03/2017,$55.71,9448186,$55.15,$55.72,$55.04
11/02/2017,$55.12,7250199,$55.15,$55.32,$54.59
11/01/2017,$55.07,7499459,$55.42,$55.50,$54.85
10/31/2017,$54.99,9785542,$54.75,$55.28,$54.52
10/30/2017,$55.27,10169180,$55.71,$55.93,$54.84
10/27/2017,$55.96,12791410,$55.82,$56.36,$55.65
10/26/2017,$56.81,21878050,$55.26,$57.25,$55.14
10/25/2017,$54.94,24785960,$53.43,$55.905,$52.67
10/24/2017,$53.42,14729220,$53.90,$54.00,$53.10
10/23/2017,$53.66,12223710,$53.06,$53.95,$53.00
10/20/2017,$53.06,12905160,$52.79,$53.50,$52.79
10/19/2017,$52.69,12568210,$51.66,$52.80,$51.48
10/18/2017,$52.30,10890150,$52.18,$52.40,$52.10
10/17/2017,$52.00,9491074,$51.50,$52.04,$51.38
10/16/2017,$51.37,9299326,$50.80,$51.405,$50.64
10/13/2017,$50.98,16227850,$50.83,$51.07,$50.40
10/12/2017,$50.83,10727200,$50.98,$51.12,$50.35
10/11/2017,$51.03,9101142,$51.39,$51.52,$50.83
10/10/2017,$51.53,8354317,$51.58,$51.82,$51.37
10/09/2017,$51.52,6874888,$52.23,$52.30,$51.50
10/06/2017,$52.42,5301091,$52.20,$52.46,$52.12
10/05/2017,$52.18,5286989,$52.01,$52.32,$51.775
10/04/2017,$52.08,8167272,$51.51,$52.13,$51.40
10/03/2017,$51.47,8124809,$52.00,$52.05,$51.40
10/02/2017,$51.87,7508536,$52.16,$52.21,$51.66
09/29/2017,$51.85,12125690,$52.59,$52.82,$51.76
09/28/2017,$52.63,11313620,$52.80,$53.03,$52.33
09/27/2017,$52.67,36193880,$52.17,$52.69,$51.03
09/26/2017,$53.70,15497040,$53.18,$53.97,$52.98
09/25/2017,$53.23,12244730,$53.08,$53.56,$53.00
09/22/2017,$53.24,10962230,$53.02,$53.61,$52.80
09/21/2017,$53.19,8059362,$53.55,$53.64,$53.09
09/20/2017,$53.56,7024091,$53.49,$53.64,$53.04
09/19/2017,$53.33,14676750,$52.78,$54.05,$52.51
09/18/2017,$53.50,8165325,$53.87,$54.16,$53.40
09/15/2017,$53.87,9999372,$53.86,$54.06,$53.52
09/14/2017,$53.73,7488924,$53.54,$53.89,$53.12
09/13/2017,$53.52,6079979,$53.45,$53.64,$53.04
09/12/2017,$53.40,7825328,$53.77,$54.09,$53.30
09/11/2017,$53.03,8649671,$52.38,$53.13,$52.32
09/08/2017,$52.20,8554996,$52.25,$52.51,$52.11
09/07/2017,$52.39,6905672,$52.76,$52.85,$52.34
09/06/2017,$52.76,7401460,$53.12,$53.34,$52.71
09/05/2017,$53.01,6680199,$53.25,$53.47,$52.88
09/01/2017,$53.36,5509700,$53.00,$53.45,$52.90
08/31/2017,$52.81,7709090,$52.60,$52.98,$52.47
08/30/2017,$52.56,7141739,$52.80,$52.96,$52.25
08/29/2017,$52.73,12526610,$52.74,$52.8775,$52.065
08/28/2017,$53.73,5267309,$54.07,$54.43,$53.615
08/25/2017,$53.90,6416006,$54.03,$54.20,$53.5375
08/24/2017,$53.84,5461910,$53.93,$53.97,$53.46
08/23/2017,$53.61,6408312,$53.92,$54.08,$53.445
08/22/2017,$54.13,8212705,$53.92,$54.41,$53.79
08/21/2017,$53.61,14275780,$54.44,$54.44,$53.105
08/18/2017,$54.95,22863480,$54.85,$55.42,$54.17
08/17/2017,$57.46,8912592,$58.53,$58.7445,$57.42
08/16/2017,$58.54,5489569,$58.90,$59.05,$58.221
08/15/2017,$58.56,8912871,$58.94,$59.01,$58.29
08/14/2017,$59.78,5899971,$59.15,$60.00,$59.13
08/11/2017,$58.97,4979984,$58.73,$59.27,$58.59
08/10/2017,$59.07,5584793,$59.68,$59.69,$59.06
08/09/2017,$59.90,5310893,$59.42,$59.965,$59.26
08/08/2017,$59.46,5582400,$59.88,$60.12,$59.36
08/07/2017,$59.79,4066712,$59.82,$60.10,$59.71
08/04/2017,$59.76,4105948,$60.17,$60.34,$59.63
08/03/2017,$60.14,5677110,$59.80,$60.53,$59.64
08/02/2017,$59.79,4132948,$59.55,$59.95,$59.27
08/01/2017,$59.84,9028600,$59.00,$59.94,$58.90
07/31/2017,$59.05,6224990,$58.71,$59.12,$58.33
07/28/2017,$58.67,5112725,$58.15,$58.735,$57.97
07/27/2017,$58.15,8103612,$58.60,$58.68,$57.985
07/26/2017,$58.36,5522246,$59.09,$59.13,$58.32
07/25/2017,$59.39,5146517,$59.32,$59.52,$58.92
07/24/2017,$58.95,7497800,$59.69,$59.7701,$58.761
07/21/2017,$59.95,11048020,$59.00,$60.00,$58.91
07/20/2017,$59.10,11905760,$59.12,$59.59,$58.80
07/19/2017,$57.77,4434998,$57.60,$57.875,$57.3925
